from,to,distance
30,63,237.772857
30,64,266.1820243
30,79,242.1797399
30,1,135.4047688
30,37,135.0766519
30,70,265.5327524
30,36,236.4802135
30,15,79.1606666
30,25,111.8289266
30,43,106.0479388
30,62,62.00247523
30,35,33.82539039
30,30,0
30,66,17.30355491
30,13,15.63914772
30,29,7.803183792
30,39,94.88325729
30,71,26.71703722
30,44,35.66112558
30,75,33.46668183
30,3,52.0733157
30,16,30.70267866
30,17,60.12138661
30,6,48.22108292
30,49,41.37161159
30,12,52.0733157
30,10,50.70852735
30,4,57.9526048
30,32,28.80442755
30,46,74.02540097
30,54,70.77012822
30,2,183.6007214
30,26,186.0436047
30,47,22.1529126
30,50,68.31113544
30,73,22.60821201
30,28,35.37348678
66,51,257.806364
66,67,270.8117333
66,57,141.2768839
66,7,133.5768478
66,24,163.4950437
66,77,236.3375273
66,42,164.5992599
66,20,150.8996607
66,38,150.4642676
66,33,244.9170502
66,5,162.100823
66,52,231.3003527
66,59,203.3659234
66,78,137.5156848
66,23,132.80238
66,48,138.7643692
66,34,104.8249824
66,55,131.1434738
66,40,
66,22,27.68716893
66,56,61.740451
66,21,142.49028
66,11,113.8960308
66,31,218.5147349
66,14,102.6514186
66,18,19.03601981
66,61,26.42405503
66,60,47.63291127
66,53,18.79840175
66,68,54.52436368
66,58,36.22850538
66,8,94.43316897
66,9,64.2863831
66,41,49.68567248
66,76,110.8960399
66,74,128.5696276
66,45,96.71334344
66,19,271.2419784
66,27,163.0977507
66,65,274.3075518
66,69,289.118234
66,72,283.844764
66,63,250.6009817
66,64,277.8648626
66,79,256.5340405
66,1,134.5989719
66,37,133.6798339
66,70,277.1053931
66,36,251.0309573
66,15,84.52987168
66,25,119.004192
66,43,97.81970113
66,62,57.04533783
66,35,39.24472596
66,30,17.30355491
66,66,0
66,13,28.86235961
66,29,10.21488317
66,39,88.83504409
66,71,22.47395576
66,44,41.43390374
66,75,31.21273822
66,3,48.23884724
66,16,26.94332403
66,17,56.47499831
66,6,41.47113321
66,49,41.91352291
66,12,48.23884724
66,10,41.35188159
66,4,48.28354021
66,32,25.83352854
66,46,59.40965525
66,54,54.56192014
66,2,166.3255993
66,26,168.7436197
66,47,28.79465474
66,50,65.79303073
66,73,12.77564687
66,28,38.239301
13,51,248.700497
13,67,263.089449
13,57,139.7638495
13,7,130.9331648
13,24,167.8061129
13,77,225.8759714
13,42,171.3642858
13,20,154.9740344
13,38,154.8148013
13,33,233.439124
13,5,167.8488253
13,52,220.5939265
13,59,190.2260471
13,78,135.5645522
13,23,131.4442028
13,48,136.9620321
13,34,115.638029
13,55,128.1702093
13,40,
13,22,55.42063824
13,56,86.48077511
13,21,166.542329
13,11,138.182522
13,31,203.3687465
13,14,126.9515812
13,18,34.87614386
13,61,50.9546542
13,60,74.90307717
13,53,39.92195494
13,68,83.37449727
13,58,57.22687991
13,8,120.232934
13,9,92.19337989
13,41,71.76635811
13,76,135.5293376
13,74,126.2771443
13,45,105.8046931
13,19,262.4812398
13,27,158.0373737
13,65,265.5179762
13,69,283.0178854
13,72,276.8389298
13,63,241.3130448
13,64,271.0678027
13,79,243.443734
13,1,149.6242214
13,37,149.5011984
13,70,270.5494915
13,36,237.4326024
13,15,90.9795753
13,25,121.921646
13,43,121.6868831
13,62,77.52636616
13,35,21.22925968
13,30,15.63914772
13,66,28.86235961
13,13,0
13,29,22.24397481
13,39,110.4268475
13,71,24.76675789
13,44,22.57332047
13,75,27.61298944
13,3,44.85987931
13,16,26.95677156
13,17,52.13966195
13,6,43.99018391
13,49,31.65870803
13,12,44.85987931
13,10,48.68819616
13,4,55.62429629
13,32,24.94143857
13,46,76.64047858
13,54,83.38290253
13,2,191.7063304
13,26,194.5989171
13,47,11.4657183
13,50,58.98218379
13,73,27.06213578
13,28,24.60843942
29,51,248.7630872
29,67,262.0297584
29,57,133.5849393
29,7,125.5899043
29,24,157.4496876
29,77,227.0506167
29,42,159.3216813
29,20,144.7413528
29,38,144.3865859
29,33,235.4820708
29,5,156.491079
29,52,221.9705292
29,59,193.6696033
29,78,129.7049871
29,23,125.1128959
29,48,130.9937261
29,34,100.6816181
29,55,123.0718839
29,40,
29,22,33.41000421
29,56,64.52665803
29,21,144.9588921
29,11,116.4834089
29,31,208.6048619
29,14,105.2279563
29,18,14.67475756
29,61,28.81281147
29,60,52.69095353
29,53,18.18586173
29,68,62.34031386
29,58,36.12821973
29,8,104.477509
29,9,73.76114159
29,41,50.51055198
29,76,121.0551923
29,74,120.6413323
29,45,91.87769962
29,19,262.2702245
29,27,154.683173
29,65,265.3330242
29,69,280.6698158
29,72,275.2108904
29,63,241.5201105
29,64,269.2672215
29,79,246.8836128
29,1,132.3060156
29,37,131.7316461
29,70,268.5550317
29,36,241.3131869
29,15,78.67718731
29,25,112.3635788
29,43,100.0879062
29,62,56.95861779
29,35,37.60351814
29,30,7.803183792
29,66,10.21488317
29,13,22.24397481
29,29,0
29,39,89.63564584
29,71,25.85601932
29,44,39.63609518
29,75,33.82766687
29,3,52.15161014
29,16,30.27277487
29,17,60.38317921
29,6,46.91447981
29,49,43.20128183
29,12,52.15161014
29,10,48.22106322
29,4,55.39464795
29,32,28.63941761
29,46,68.95815723
29,54,62.96760831
29,2,176.3748862
29,26,178.7163224
29,47,26.04531741
29,50,69.15370596
29,73,18.93415606
29,28,38.07725748
39,51,233.0320915
39,67,240.7222375
39,57,110.4921487
39,7,108.6162035
39,24,109.7027526
39,77,217.7741928
39,42,103.4405879
39,20,100.4059133
39,38,99.228878
39,33,228.8769097
39,5,104.3208631
39,52,214.0203511
39,59,197.2072917
39,78,109.1927589
39,23,104.1461951
39,48,109.6068696
39,34,48.92782844
39,55,107.9910868
39,40,
39,22,64.66388839
39,56,30.06695633
39,21,57.67098612
39,11,31.60267026
39,31,217.3549125
39,14,22.47391243
39,18,75.63283593
39,61,62.42781866
39,60,48.83762027
39,53,71.53456696
39,68,63.70253468
39,58,53.5077965
39,8,115.1048789
39,9,85.04530904
39,41,39.25157597
39,76,132.7658644
39,74,104.2179907
39,45,51.96599706
39,19,244.3701022
39,27,137.8863812
39,65,247.3120355
39,69,252.8802084
39,72,250.6786284
39,63,226.9933684
39,64,244.4454685
39,79,244.8752932
39,1,55.2950248
39,37,52.47889042
39,70,243.0005549
39,36,241.5344189
39,15,58.10199286
39,25,82.20512516
39,43,16.76933211
39,62,32.90530058
39,35,127.0873906
39,30,94.88325729
39,66,88.83504409
39,13,110.4268475
39,29,89.63564584
39,39,0
39,71,111.1064989
39,44,129.1741879
39,75,119.8688652
39,3,135.4945421
39,16,115.4497917
39,17,143.4169067
39,6,127.0432233
39,49,130.7378897
39,12,135.4945421
39,10,123.9229042
39,4,129.1681813
39,32,114.5402618
39,46,123.497627
39,54,69.25880584
39,2,171.7068807
39,26,170.4945951
39,47,115.6576673
39,50,153.1062197
39,73,100.8227047
39,28,126.8529989
71,51,271.1922106
71,67,285.0674304
71,57,158.4950764
71,7,150.2057914
71,24,183.242024
71,77,248.8150843
71,42,185.1748693
71,20,170.5132924
71,38,170.1768799
71,33,256.7198686
71,5,182.3413971
71,52,243.6071759
71,59,213.9284902
71,78,154.5046369
71,23,150.0459305
71,48,155.8315547
71,34,126.2748341
71,55,147.5940655
71,40,
71,22,48.10619066
71,56,83.33903416
71,21,163.858655
71,11,135.2783237
71,31,227.5750365
71,14,124.0887193
71,18,39.82583869
71,61,48.70083843
71,60,67.76619183
71,53,41.05128846
71,68,70.1379729
71,58,58.69902563
71,8,98.447754
71,9,73.78022897
71,41,72.06986488
71,76,112.7113175
71,74,145.3397498
71,45,117.657578
71,19,284.8621525
71,27,178.6229201
71,65,287.9134876
71,69,304.3425139
71,72,298.5416875
71,63,263.8613724
71,64,292.6760255
71,79,267.2033884
71,1,156.8990448
71,37,156.0567847
71,70,292.0549144
71,36,261.3179211
71,15,104.5265442
71,25,138.0079115
71,43,119.4616469
71,62,79.51158274
71,35,20.8578016
71,30,26.71703722
71,66,22.47395576
71,13,24.76675789
71,29,25.85601932
71,39,111.1064989
71,71,0
71,44,22.98399288
71,75,8.765532393
71,3,26.3502825
71,16,4.522392308
71,17,34.60714306
71,6,21.50636048
71,49,19.80200615
71,12,26.3502825
71,10,24.54486664
71,4,31.7231249
71,32,3.476300125
71,46,51.99784803
71,54,68.66235213
71,2,169.0929525
71,26,172.3457188
71,47,15.81016738
71,50,43.62256115
71,73,10.42890005
71,28,17.74927556
44,51,268.1203384
44,67,283.0087199
44,57,161.7759817
44,7,152.7888538
44,24,190.3486434
44,77,244.8000547
44,42,193.9297208
44,20,177.5157073
44,38,177.36636
44,33,251.8537646
44,5,190.4218256
44,52,239.4310039
44,59,208.0338131
44,78,157.5212047
44,23,153.5149586
44,48,158.9378218
44,34,137.7895083
44,55,149.9788019
44,40,
44,22,68.93781501
44,56,103.0442559
44,21,183.7928352
44,11,155.2150125
44,31,219.9260795
44,14,143.9582442
44,18,54.10959223
44,61,67.35944897
44,60,88.88769347
44,53,57.64085491
44,68,92.87789743
44,58,75.70267717
44,8,119.7269623
44,9,96.58411966
44,41,89.95597619
44,76,132.9303218
44,74,148.2196003
44,45,128.134345
44,19,281.9979422
44,27,179.2094873
44,65,285.0138932
44,69,303.4602148
44,72,296.9840463
44,63,260.6834357
44,64,291.3005366
44,79,260.9799178
44,1,171.0650499
44,37,170.7278129
44,70,290.8667952
44,36,254.7135235
44,15,113.4759914
44,25,144.4466308
44,43,139.0202995
44,62,96.58411966
44,35,2.214973377
44,30,35.66112558
44,66,41.43390374
44,13,22.57332047
44,29,39.63609518
44,39,129.1741879
44,71,22.98399288
44,44,0
44,75,17.65999249
44,3,27.16077313
44,16,20.95676469
44,17,32.72653785
44,6,30.78056531
44,49,12.71423524
44,12,27.16077313
44,10,37.84099627
44,4,43.29716191
44,32,20.14240447
44,46,69.2142559
44,54,91.57576246
44,2,189.2478585
44,26,192.8591073
44,47,13.64049035
44,50,37.86840581
44,73,32.26332812
44,28,6.765539375
75,51,276.0905864
75,67,290.2892939
75,57,165.0557282
75,7,156.5697287
75,24,190.7266259
75,77,253.3929123
75,42,192.9885727
75,20,177.9604325
75,38,177.6629025
75,33,261.0242978
75,5,190.0225825
75,52,248.1275828
75,59,217.8386289
75,78,160.9899706
75,23,156.6371695
75,48,162.3425392
75,34,134.4923321
75,55,153.9000675
75,40,
75,22,56.6802091
75,56,92.01801478
75,21,172.4568282
75,11,143.889084
75,31,230.8773228
75,14,132.7155065
75,18,48.14248425
75,61,57.46626617
75,60,76.21121471
75,53,49.69101423
75,68,77.58476086
75,58,67.42185285
75,8,102.0670172
75,9,79.53086438
75,41,80.83414142
75,76,115.3832274
75,74,151.7699099
75,45,125.6889466
75,19,289.8356552
75,27,184.5014585
75,65,292.87803
75,69,309.9267541
75,72,303.9232715
75,63,268.7204955
75,64,298.108096
75,79,271.0526212
75,1,165.4866332
75,37,164.6909486
75,70,297.5419781
75,36,265.0283717
75,15,112.2406718
75,25,145.278611
75,43,128.1302401
75,62,88.25781454
75,35,15.90603765
75,30,33.46668183
75,66,31.21273822
75,13,27.61298944
75,29,33.82766687
75,39,119.8688652
75,71,8.765532393
75,44,17.65999249
75,75,0
75,3,18.6078995
75,16,4.546465739
75,17,26.71160419
75,6,16.40068765
75,49,11.26216543
75,12,18.6078995
75,10,21.87392102
75,4,28.4012642
75,32,5.388666324
75,46,52.33680219
75,54,75.75222173
75,2,171.7373731
75,26,175.2829386
75,47,16.51248606
75,50,35.32623293
75,73,19.11127907
75,28,11.20253271
3,51,293.4805887
3,67,307.9439299
3,57,183.5467575
3,7,174.9911796
3,24,209.3101318
3,77,270.5077842
3,42,211.455305
3,20,196.5500898
3,38,196.2454679
3,33,277.8685761
3,5,208.5499076
3,52,265.192749
3,59,234.3274115
3,78,179.4561466
3,23,175.1405635
3,48,180.8173985
3,34,152.6111821
3,55,172.2988
3,40,
3,22,71.10560244
3,56,106.6856259
3,21,186.1495062
3,11,157.7639295
3,31,246.6731883
3,14,146.7501719
3,18,66.15740228
3,61,73.63119994
3,60,89.65610901
3,53,67.02644044
3,68,87.40108504
3,58,84.24787353
3,8,101.4620182
3,9,84.67076627
3,41,96.99593474
3,76,112.3697331
3,74,170.2192428
3,45,144.0017924
3,19,307.2835063
3,27,202.6677415
3,65,310.3166061
3,69,327.8495105
3,72,321.6979507
3,63,286.0804306
3,64,315.9231846
3,79,287.4139015
3,1,182.817887
3,37,181.8379319
3,70,315.3982055
3,36,281.2435793
3,15,130.7466536
3,25,163.8850266
3,43,142.5074833
3,62,104.767733
3,35,26.79707191
3,30,52.0733157
3,66,48.23884724
3,13,44.85987931
3,29,52.15161014
3,39,135.4945421
3,71,26.3502825
3,44,27.16077313
3,75,18.6078995
3,3,0
3,16,21.88358806
3,17,8.265374933
3,6,9.967380304
3,49,14.48817132
3,12,0
3,10,17.10857342
3,4,19.1560915
3,32,23.54140687
3,46,47.00571965
3,54,84.56570265
3,2,167.9541095
3,26,172.1152304
3,47,33.39431031
3,50,17.65999591
3,73,35.49326537
3,28,21.50531898
16,51,274.575455
16,67,288.5842692
16,57,162.5134138
16,7,154.1510075
16,24,187.5676092
16,77,252.0621247
16,42,189.5899698
16,20,174.8270069
16,38,174.5020156
16,33,259.8514811
16,5,186.7220676
16,52,246.8293507
16,59,216.8837797
16,78,158.4951079
16,23,154.0739398
16,48,159.8315505
16,34,130.7721132
16,55,151.5172999
16,40,
16,22,52.1444961
16,56,87.50877415
16,21,167.9211359
16,11,139.3562592
16,31,230.2631862
16,14,128.1866216
16,18,44.33011919
16,61,53.07817123
16,60,71.66477479
16,53,45.56274743
16,68,73.20850986
16,58,63.17156917
16,8,99.1148597
16,9,75.70266673
16,41,76.4680122
16,76,112.8600741
16,74,149.308467
16,45,122.1195123
16,19,288.277524
16,27,182.388958
16,65,291.3253991
16,69,308.0053896
16,72,302.1237489
16,63,267.2276964
16,64,296.277879
16,79,270.1390049
16,1,161.4153329
16,37,160.5644283
16,70,295.6786111
16,36,264.1919701
16,15,108.9094241
16,25,142.2644413
16,43,123.6148861
16,62,83.95682491
16,35,18.99179454
16,30,30.70267866
16,66,26.94332403
16,13,26.95677156
16,29,30.27277487
16,39,115.4497917
16,71,4.522392308
16,44,20.95676469
16,75,4.546465739
16,3,21.88358806
16,16,0
16,17,30.12904558
16,6,17.70056793
16,49,15.80545964
16,12,21.88358806
16,10,21.73223395
16,4,28.72121851
16,32,2.045406014
16,46,50.82064654
16,54,71.47428541
16,2,169.2517981
16,26,172.6658551
16,47,16.71787649
16,50,39.10316344
16,73,14.63806688
16,28,14.96722378
17,51,300.3827256
17,67,315.0213485
17,57,191.3476452
17,7,182.7163358
17,24,217.4338506
17,77,277.2411054
17,42,219.6633075
17,20,204.6639169
17,38,204.3706896
17,33,284.4317226
17,5,216.7271259
17,52,271.8971808
17,59,240.7025684
17,78,187.228654
17,23,182.9584288
17,48,188.5995976
17,34,160.8745823
17,55,180.0016399
17,40,
17,22,78.89915486
17,56,114.4327317
17,21,193.5495142
17,11,165.2414778
17,31,252.6468425
17,14,154.2826865
17,18,74.42087025
17,61,81.72721985
17,60,97.16281752
17,53,75.26838345
17,68,93.95275414
17,58,92.42470365
17,8,104.1812508
17,9,89.75887797
17,41,105.0589499
17,76,113.9507
17,74,177.9752265
17,45,152.2472355
17,19,314.2201549
17,27,210.1547871
17,65,317.2462802
17,69,335.1173116
17,72,328.8575567
17,63,292.9651
17,64,323.1131955
17,79,293.6852276
17,1,191.0303873
17,37,190.0252316
17,70,322.6184826
17,36,287.4332013
17,15,138.9349638
17,25,171.950189
17,43,150.1322522
17,62,112.8820966
17,35,32.80140586
17,30,60.12138661
17,66,56.47499831
17,13,52.13966195
17,29,60.38317921
17,39,143.4169067
17,71,34.60714306
17,44,32.72653785
17,75,26.71160419
17,3,8.265374933
17,16,30.12904558
17,17,0
17,6,16.67490563
17,49,20.72216898
17,12,8.265374933
17,10,22.24397463
17,4,21.65465855
17,32,31.75166096
17,46,48.79355804
17,54,90.84185597
17,2,168.874078
17,26,173.2980606
17,47,40.72742195
17,50,9.758714443
17,73,43.71646491
17,28,27.96610215
6,51,292.2177329
6,67,306.2724265
6,57,179.9940555
6,7,171.7116902
6,24,204.3195169
6,77,269.6289055
6,42,205.8741153
6,20,191.6304159
6,38,191.2602545
6,33,277.3316567
6,5,203.2149944
6,52,264.3797199
6,59,234.2095325
6,78,176.0090609
6,23,171.5424775
6,48,177.3345281
6,34,146.2960665
6,55,169.0976744
6,40,
6,22,62.42546051
6,56,97.89027696
6,21,176.8751518
6,11,148.5751522
6,31,247.2764989
6,14,137.6281454
6,18,60.12592645
6,61,65.79298561
6,60,80.50934447
6,53,60.17043892
6,68,77.56451847
6,58,76.77551345
6,8,92.52814409
6,9,74.77030527
6,41,88.98302751
6,76,104.1619747
6,74,166.8459868
6,45,138.0929308
6,19,305.9333023
6,27,200.0637587
6,65,308.9796547
6,69,325.7043333
6,72,319.8222659
6,63,284.862279
6,64,313.9778559
6,79,287.4330077
6,1,175.454013
6,37,174.3060814
6,70,313.3791776
6,36,281.4200531
6,15,125.4468585
6,25,159.2735321
6,43,133.509039
6,62,96.94191665
6,35,29.72648151
6,30,48.22108292
6,66,41.47113321
6,13,43.99018391
6,29,46.91447981
6,39,127.0432233
6,71,21.50636048
6,44,30.78056531
6,75,16.40068765
6,3,9.967380304
6,16,17.70056793
6,17,16.67490563
6,6,0
6,49,18.79921818
6,12,9.967380304
6,10,7.803185785
6,4,12.53872697
6,32,19.71335755
6,46,39.19405545
6,54,74.65130922
6,2,160.1141753
6,26,164.0705767
6,47,32.89472627
6,50,26.42406707
6,73,28.79688534
6,28,24.16411773
49,51,279.6605931
49,67,294.3144828
49,57,171.309597
49,7,162.5449098
49,24,198.4350089
49,77,256.534154
49,42,201.2800501
49,20,185.6237323
49,38,185.393387
49,33,263.7664065
49,5,198.0773894
49,52,251.1953826
49,59,220.1071011
49,78,167.1383022
49,23,162.9609011
49,48,168.5267215
49,34,143.6396558
49,55,159.7953996
49,40,
49,22,67.88532811
49,56,103.1369367
49,21,183.6525104
49,11,155.0754858
49,31,232.28329
49,14,143.8890919
49,18,57.8190637
49,61,68.31097217
49,60,87.46230157
49,53,60.00383278
49,68,88.60484216
49,58,77.93723948
49,8,110.189167
49,9,89.52921305
49,41,91.59655983
49,76,122.5194787
49,74,157.8605517
49,45,134.4923861
49,19,293.4983096
49,27,189.6706402
49,65,296.5242714
49,69,314.4705028
49,72,308.1703241
49,63,272.2432563
49,64,302.4358714
49,79,273.1427671
49,1,175.4563919
49,37,174.7986098
49,70,301.9521898
49,36,266.9349342
49,15,120.5160273
49,25,152.7136301
49,43,139.261403
49,62,98.85656999
49,35,12.32231882
49,30,41.37161159
49,66,41.91352291
49,13,31.65870803
49,29,43.20128183
49,39,130.7378897
49,71,19.80200615
49,44,12.71423524
49,75,11.26216543
49,3,14.48817132
49,16,15.80545964
49,17,20.72216898
49,6,18.79921818
49,49,0
49,12,14.48817132
49,10,26.33144641
49,4,31.1077538
49,32,16.32627683
49,46,57.9015406
49,54,86.60163191
49,2,178.6376285
49,26,182.4755764
49,47,20.42980097
49,50,27.40186571
49,73,30.22998138
49,28,7.244085922
12,51,293.4805887
12,67,307.9439299
12,57,183.5467575
12,7,174.9911796
12,24,209.3101318
12,77,270.5077842
12,42,211.455305
12,20,196.5500898
12,38,196.2454679
12,33,277.8685761
12,5,208.5499076
12,52,265.192749
12,59,234.3274115
12,78,179.4561466
12,23,175.1405635
12,48,180.8173985
12,34,152.6111821
12,55,172.2988
12,40,
12,22,71.10560244
12,56,106.6856259
12,21,186.1495062
12,11,157.7639295
12,31,246.6731883
12,14,146.7501719
12,18,66.15740228
12,61,73.63119994
12,60,89.65610901
12,53,67.02644044
12,68,87.40108504
12,58,84.24787353
12,8,101.4620182
12,9,84.67076627
12,41,96.99593474
12,76,112.3697331
12,74,170.2192428
12,45,144.0017924
12,19,307.2835063
12,27,202.6677415
12,65,310.3166061
12,69,327.8495105
12,72,321.6979507
12,63,286.0804306
12,64,315.9231846
12,79,287.4139015
12,1,182.817887
12,37,181.8379319
12,70,315.3982055
12,36,281.2435793
12,15,130.7466536
12,25,163.8850266
12,43,142.5074833
12,62,104.767733
12,35,26.79707191
12,30,52.0733157
12,66,48.23884724
12,13,44.85987931
12,29,52.15161014
12,39,135.4945421
12,71,26.3502825
12,44,27.16077313
12,75,18.6078995
12,3,0
12,16,21.88358806
12,17,8.265374933
12,6,9.967380304
12,49,14.48817132
12,12,0
12,10,17.10857342
12,4,19.1560915
12,32,23.54140687
12,46,47.00571965
12,54,84.56570265
12,2,167.9541095
12,26,172.1152304
12,47,33.39431031
12,50,17.65999591
12,73,35.49326537
12,28,21.50531898
10,51,295.6375352
10,67,309.3900651
10,57,181.8046352
10,7,173.7607428
10,24,204.8455265
10,77,273.3331453
10,42,205.8459424
10,20,192.2415108
10,38,191.8123602
10,33,281.2628562
10,5,203.4242178
10,52,268.1333611
10,59,238.454472
10,78,177.9137673
10,23,173.3331656
10,48,179.2074292
10,34,145.6596918
10,55,171.2151196
10,40,
10,22,59.32202583
10,56,94.35755541
10,21,172.3695686
10,11,144.2581478
10,31,251.9682488
10,14,133.4458424
10,18,60.36941442
10,61,63.86477669
10,60,76.46800822
10,53,59.5210878
10,68,71.90518126
10,58,75.1967647
10,8,84.7452814
10,9,67.7499415
10,41,86.6224513
10,76,96.38450575
10,74,168.8302063
10,45,137.8923993
10,19,309.2821241
10,27,202.5914309
10,65,312.335997
10,69,328.4606278
10,72,322.7822045
10,63,288.3188065
10,64,316.889954
10,79,291.7248882
10,1,173.6079719
10,37,172.2652655
10,70,316.2370215
10,36,285.8174139
10,15,125.8800695
10,25,160.2283078
10,43,129.5425654
10,62,94.77817568
10,35,36.5885887
10,30,50.70852735
10,66,41.35188159
10,13,48.68819616
10,29,48.22106322
10,39,123.9229042
10,71,24.54486664
10,44,37.84099627
10,75,21.87392102
10,3,17.10857342
10,16,21.73223395
10,17,22.24397463
10,6,7.803185785
10,49,26.33144641
10,12,17.10857342
10,10,0
10,4,7.244077453
10,32,23.75565319
10,46,31.57270551
10,54,68.66235213
10,2,152.3831326
10,26,156.3062676
10,47,38.14266851
10,50,31.61091947
10,73,29.35684838
10,28,31.10775224
4,51,302.8656499
4,67,316.6320616
4,57,188.9773368
4,7,180.9620869
4,24,211.7518215
4,77,280.5354234
4,42,212.5823923
4,20,199.1741557
4,38,198.7293068
4,33,288.4361821
4,5,210.238102
4,52,275.3297924
4,59,245.571147
4,78,185.098703
4,23,180.5044212
4,48,186.3883572
4,34,152.205162
4,55,178.4233921
4,40,
4,22,64.82090831
4,56,99.38196682
4,21,176.4154962
4,11,148.5185124
4,31,258.9770688
4,14,137.8452494
4,18,67.31930105
4,61,70.0030475
4,60,81.17142792
4,53,66.210841
4,68,75.00867918
4,58,81.45528786
4,8,82.73221695
4,9,68.6946369
4,41,92.43935365
4,76,93.24250931
4,74,176.0252975
4,45,144.603473
4,19,316.5148508
4,27,209.8267
4,65,319.5683373
4,69,335.7022736
4,72,330.0262688
4,63,295.5442065
4,64,324.1339612
4,79,298.8346337
4,1,179.5717315
4,37,178.1233708
4,70,323.4805994
4,36,292.9038294
4,15,132.7934008
4,25,167.2542393
4,43,134.1335784
4,62,100.6816737
4,35,42.26504569
4,30,57.9526048
4,66,48.28354021
4,13,55.62429629
4,29,55.39464795
4,39,129.1681813
4,71,31.7231249
4,44,43.29716191
4,75,28.4012642
4,3,19.1560915
4,16,28.72121851
4,17,21.65465855
4,6,12.53872697
4,49,31.1077538
4,12,19.1560915
4,10,7.244077453
4,4,0
4,32,30.76093727
4,46,27.86090857
4,54,71.36067018
4,2,148.8020693
4,26,152.961075
4,47,44.85985996
4,50,29.91962475
4,73,36.49296645
4,28,36.70140276
32,51,272.5414138
32,67,286.5620686
32,57,160.5970938
32,7,152.2118645
32,24,185.8084325
32,77,250.0206247
32,42,187.9165366
32,20,173.0591927
32,38,172.7429853
32,33,257.8067497
32,5,185.0113907
32,52,244.7869374
32,59,214.8390465
32,78,156.5696873
32,23,152.1613126
32,48,157.9091785
32,34,129.2435598
32,55,149.5719827
32,40,
32,22,51.57981262
32,56,86.81278326
32,21,167.3346252
32,11,138.7545353
32,31,228.228332
32,14,127.5650077
32,18,42.8423327
32,61,52.12373853
32,60,71.22559199
32,53,44.30580897
32,68,73.35123885
32,58,62.03549255
32,8,100.3731798
32,9,76.44509614
32,41,75.47678371
32,76,114.2966405
32,74,147.3765764
32,45,120.5159511
32,19,286.2458474
32,27,180.4054883
32,65,289.2934348
32,69,306.0021594
32,72,300.1091386
32,63,265.1925132
32,64,294.2658986
32,79,268.0947071
32,1,160.1141613
32,37,159.308836
32,70,293.6696485
32,36,262.1491729
32,15,107.2058758
32,25,140.4591182
32,43,122.9361377
32,62,82.87853053
32,35,18.08918838
32,30,28.80442755
32,66,25.83352854
32,13,24.94143857
32,29,28.63941761
32,39,114.5402618
32,71,3.476300125
32,44,20.14240447
32,75,5.388666324
32,3,23.54140687
32,16,2.045406014
32,17,31.75166096
32,6,19.71335755
32,49,16.32627683
32,12,23.54140687
32,10,23.75565319
32,4,30.76093727
32,32,0
32,46,52.60057007
32,54,71.76635794
32,2,170.6917057
32,26,174.0534896
32,47,14.86323543
32,50,40.57340029
32,73,13.90520018
32,28,14.54189527
46,51,317.0547592
46,67,329.7860004
46,57,198.7919301
46,7,191.6387617
46,24,217.0806598
46,77,295.7287798
46,42,216.032444
46,20,204.9447664
46,38,204.3097134
46,33,304.3254018
46,5,214.5210179
46,52,290.7026459
46,59,262.6262496
46,78,195.2632594
46,23,190.3671652
46,48,196.4349578
46,34,154.6555509
46,55,189.3497297
46,40,
46,22,64.12566444
46,56,93.61555168
46,21,164.0633888
46,11,137.5512108
46,31,277.3756266
46,14,127.7352292
46,18,76.83040091
46,61,72.65737002
46,60,74.85500791
46,53,73.29268002
46,68,62.11830848
46,58,84.0822942
46,8,55.6207886
46,9,48.62161178
46,41,91.50393984
46,76,65.38649637
46,74,186.5640876
46,45,148.7093906
46,19,330.4233719
46,27,221.7041876
46,65,333.490638
46,69,347.5992377
46,72,342.6144774
46,63,309.8804448
46,64,336.5863832
46,79,315.8411488
46,1,177.2098427
46,37,175.090606
46,70,335.7571452
46,36,310.2643157
46,15,139.2936556
46,25,174.6434868
46,43,125.0084742
46,62,99.89153928
46,35,67.81795202
46,30,74.02540097
46,66,59.40965525
46,13,76.64047858
46,29,68.95815723
46,39,123.497627
46,71,51.99784803
46,44,69.2142559
46,75,52.33680219
46,3,47.00571965
46,16,50.82064654
46,17,48.79355804
46,6,39.19405545
46,49,57.9015406
46,12,47.00571965
46,10,31.57270551
46,4,27.86090857
46,32,52.60057007
46,46,0
46,54,57.1915126
46,2,121.0167514
46,26,125.1149883
46,47,67.45357156
46,50,55.62080279
46,73,51.57189687
46,28,62.4501201
54,51,285.3851427
54,67,295.8357962
54,57,162.2265117
54,7,157.020331
54,24,172.5196063
54,77,266.602629
54,42,168.9049026
54,20,161.4206002
54,38,160.5218387
54,33,276.5338994
54,5,168.5539644
54,52,262.0806114
54,59,238.5856617
54,78,159.50562
54,23,154.3016587
54,48,160.4035455
54,34,108.4968229
54,55,155.3276688
54,40,
54,22,32.32989444
54,56,41.39423605
54,21,106.9831303
54,11,80.38131983
54,31,256.2098807
54,14,70.74675204
54,18,58.62846891
54,61,42.45838726
54,60,25.59142848
54,53,51.84418745
54,68,5.57260169
54,58,48.77861602
54,8,51.71921304
54,9,17.38586782
54,41,47.25223438
54,76,70.25410896
54,74,151.9596803
54,45,105.430998
54,19,297.9490812
54,27,188.0194447
54,65,300.9928292
54,69,311.0265345
54,72,307.3867493
54,63,278.6500777
54,64,301.1951169
